CodigoLoja;Produto;CategoriaProduto;Preco;Frete;DataCompra;Vendedor;LocalCompra;AvaliacaoCompra;TipoPagamento;QuantidadeParcelas;lat;lon
4;Mesa de jantar;moveis;467,39;22,47;2020-09-30;Camila Ribeiro;BA;5.0;cartao_credito;1;-13.29;-41.71
4;Jogo de tabuleiro;brinquedos;228,21;12,84;2022-07-12;João Souza;SP;5.0;cartao_credito;2;-22.19;-48.79
4;Bola de basquete;esporte e lazer;72,34;1,44;2022-11-06;Beatriz Moraes;SP;5.0;cartao_debito;1;-22.19;-48.79
4;Pandeiro;instrumentos musicais;90,29;2,39;2020-01-27;Bianca Santos;GO;1.0;cartao_credito;1;-15.98;-49.86
4;Headset;eletronicos;103,24;3,08;2020-12-28;Lucas Oliveira;RJ;4.0;cartao_credito;4;-22.25;-42.66
4;Bola de vôlei;esporte e lazer;74,74;1,56;2020-12-30;Mariana Ferreira;RJ;4.0;cartao_credito;1;-22.25;-42.66
4;Fogão;eletrodomesticos;1.026,47;64,51;2020-04-01;Lucas Oliveira;RJ;5.0;boleto;1;-22.25;-42.66
4;Celular ABXY;eletronicos;1.090,88;55,67;2021-05-23;Isabella Pereira;RJ;1.0;cartao_credito;1;-22.25;-42.66
4;Faqueiro;utilidades domesticas;63,66;0,00;2022-03-08;Bruno Rodrigues;MG;4.0;cartao_credito;3;-18.1;-44.38
4;Headset;eletronicos;172,12;10,05;2021-02-11;Pedro Gomes;SP;4.0;cartao_credito;1;-22.19;-48.79
4;Faqueiro;utilidades domesticas;75,81;13,89;2021-01-16;Larissa Alves;SP;5.0;cupom;1;-22.19;-48.79
4;Tablet ABXY;eletronicos;1.841,82;107,17;2020-02-25;Larissa Alves;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Headset;eletronicos;331,00;26,72;2020-11-13;Isabella Pereira;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Mesa de centro;moveis;196,97;10,77;2021-10-02;Thiago Silva;SC;4.0;cartao_credito;2;-27.45;-50.95
4;Poltrona;moveis;352,29;16,34;2020-11-18;Rafael Costa;SP;5.0;cartao_credito;2;-22.19;-48.79
4;Impressora;eletronicos;414,80;19,67;2021-04-14;Mariana Ferreira;PR;5.0;boleto;1;-24.89;-51.55
4;Corda de pular;esporte e lazer;26,63;1,95;2022-07-01;Thiago Silva;SP;5.0;cartao_credito;2;-22.19;-48.79
4;Bola de basquete;esporte e lazer;89,76;5,06;2020-04-25;Lucas Oliveira;PR;5.0;cupom;1;-24.89;-51.55
4;Jogo de copos;utilidades domesticas;38,09;2,31;2020-04-19;Thiago Silva;MG;5.0;cartao_credito;2;-18.1;-44.38
4;Panela de pressão;utilidades domesticas;123,33;6,85;2020-08-13;Camila Ribeiro;MG;1.0;cartao_credito;4;-18.1;-44.38
4;Fone de ouvido;eletronicos;70,39;9,99;2021-06-05;Bruno Rodrigues;MG;4.0;cartao_credito;1;-18.1;-44.38
4;Bicicleta;esporte e lazer;607,17;33,02;2020-04-06;Juliana Costa;SP;1.0;cartao_credito;2;-22.19;-48.79
4;Bicicleta;esporte e lazer;784,61;43,18;2022-12-05;Camila Ribeiro;SP;5.0;boleto;1;-22.19;-48.79
4;Cadeira de escritório;moveis;539,31;29,01;2022-04-20;Beatriz Moraes;DF;5.0;cartao_credito;2;-15.83;-47.86
4;Lava louças;eletrodomesticos;1.996,75;107,01;2022-05-06;Felipe Santos;SP;5.0;cartao_credito;3;-22.19;-48.79
4;Lava louças;eletrodomesticos;1.649,78;85,43;2021-11-16;Pedro Gomes;MG;1.0;cartao_credito;3;-18.1;-44.38
4;Pandeiro;instrumentos musicais;129,42;4,48;2022-02-21;Bianca Santos;RJ;5.0;cartao_credito;1;-22.25;-42.66
4;Blocos de montar;brinquedos;54,04;9,12;2022-11-06;Felipe Santos;PR;5.0;cartao_credito;3;-24.89;-51.55
4;Boneca bebê;brinquedos;71,55;1,39;2020-05-26;Rafael Costa;CE;4.0;cartao_credito;2;-5.2;-39.53
4;Bicicleta;esporte e lazer;585,85;40,29;2022-03-03;João Souza;TO;5.0;boleto;1;-9.46;-48.26
4;Guitarra;instrumentos musicais;943,39;50,52;2021-07-24;Larissa Alves;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Bola de vôlei;esporte e lazer;77,16;1,69;2021-07-28;Camila Ribeiro;SP;5.0;boleto;1;-22.19;-48.79
4;Fone de ouvido;eletronicos;60,31;4,10;2021-11-15;Bianca Santos;MG;5.0;boleto;1;-18.1;-44.38
4;Lavadora de roupas;eletrodomesticos;2.039,00;109,10;2023-03-19;João Souza;SP;4.0;cartao_credito;3;-22.19;-48.79
4;Bateria;instrumentos musicais;501,33;28,09;2021-01-18;Larissa Alves;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Cama king;moveis;1.286,21;66,07;2022-04-29;Larissa Alves;MG;5.0;cartao_credito;3;-18.1;-44.38
4;Cama box;moveis;890,61;45,01;2022-11-30;Rafael Costa;MG;3.0;cartao_credito;1;-18.1;-44.38
4;Poltrona;moveis;371,81;26,88;2020-12-13;Larissa Alves;RJ;5.0;cartao_credito;10;-22.25;-42.66
4;Mesa de jantar;moveis;430,76;20,52;2020-11-13;João Souza;BA;1.0;cartao_credito;10;-13.29;-41.71
4;Mesa de jantar;moveis;437,12;23,81;2022-06-23;Rafael Costa;BA;1.0;cartao_credito;2;-13.29;-41.71
4;Kit banquetas;moveis;390,16;21,06;2021-11-29;Juliana Costa;SP;5.0;cartao_credito;4;-22.19;-48.79
4;Jogo de panelas;utilidades domesticas;115,43;3,73;2022-08-03;Bruno Rodrigues;GO;5.0;cupom;1;-15.98;-49.86
4;Cadeira de escritório;moveis;459,27;22,04;2022-08-02;Beatriz Moraes;SP;2.0;cartao_credito;6;-22.19;-48.79
4;Cômoda;moveis;342,67;18,53;2022-11-09;Felipe Santos;TO;4.0;cartao_credito;7;-9.46;-48.26
4;Mesa de jantar;moveis;282,50;15,33;2022-02-21;Larissa Alves;RJ;1.0;cartao_credito;6;-22.25;-42.66
4;Fone de ouvido;eletronicos;60,84;3,53;2022-04-11;Bianca Santos;RS;5.0;cartao_credito;3;-30.17;-53.5
4;Bola de basquete;esporte e lazer;57,28;3,33;2020-12-21;Camila Ribeiro;SP;1.0;cartao_credito;6;-22.19;-48.79
4;Celular ABXY;eletronicos;1.393,43;71,78;2023-02-25;Thiago Silva;PE;4.0;cartao_credito;10;-8.38;-37.86
4;Kit banquetas;moveis;421,31;20,02;2020-02-11;Lucas Oliveira;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Bola de basquete;esporte e lazer;77,68;1,72;2022-01-18;Larissa Alves;SP;3.0;boleto;1;-22.19;-48.79
4;Jogo de panelas;utilidades domesticas;284,05;15,41;2021-07-08;Felipe Santos;ES;5.0;cartao_credito;2;-19.19;-40.34
4;Bicicleta;esporte e lazer;852,89;45,70;2022-01-28;Isabella Pereira;PR;5.0;boleto;1;-24.89;-51.55
4;Dashboards com Power BI;livros;38,12;0,00;2022-05-27;Lucas Oliveira;SP;4.0;cupom;1;-22.19;-48.79
4;Cubo mágico 8x8;brinquedos;16,35;0,00;2020-07-10;João Souza;MG;4.0;cupom;1;-18.1;-44.38
4;Cama box;moveis;690,92;37,73;2021-12-22;Larissa Alves;SP;1.0;cartao_credito;4;-22.19;-48.79
4;Jogo de copos;utilidades domesticas;35,42;2,42;2020-03-05;João Souza;SP;4.0;boleto;1;-22.19;-48.79
4;Bateria;instrumentos musicais;1.296,27;66,61;2022-05-20;Felipe Santos;RS;4.0;cartao_credito;10;-30.17;-53.5
4;Impressora;eletronicos;486,40;23,48;2020-08-10;Beatriz Moraes;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Pandeiro;instrumentos musicais;128,35;4,42;2022-06-21;Camila Ribeiro;SP;5.0;cartao_credito;2;-22.19;-48.79
4;Faqueiro;utilidades domesticas;63,41;4,06;2021-09-21;Rafael Costa;RJ;3.0;cartao_credito;1;-22.25;-42.66
4;Celular ABXY;eletronicos;1.324,47;71,46;2022-02-26;Rafael Costa;PR;3.0;cartao_credito;2;-24.89;-51.55
4;Cama box;moveis;756,79;41,95;2020-04-15;Mariana Ferreira;SP;4.0;cartao_credito;1;-22.19;-48.79
4;Mesa de jantar;moveis;288,13;15,63;2022-01-28;João Souza;MG;5.0;cartao_debito;1;-18.1;-44.38
4;Boneca bebê;brinquedos;60,03;0,00;2021-06-20;Thiago Silva;MG;5.0;cartao_credito;1;-18.1;-44.38
4;Modelagem preditiva;livros;81,06;1,90;2020-04-12;Bianca Santos;SP;5.0;cartao_credito;10;-22.19;-48.79
4;Jogo de panelas;utilidades domesticas;108,27;12,14;2020-02-05;Camila Ribeiro;SP;3.0;cartao_credito;7;-22.19;-48.79
4;Faqueiro;utilidades domesticas;62,64;0,00;2022-06-21;Bruno Rodrigues;SP;1.0;cartao_credito;1;-22.19;-48.79
4;Modelagem preditiva;livros;86,08;5,27;2022-09-18;Larissa Alves;SP;1.0;cartao_credito;1;-22.19;-48.79
4;Bateria;instrumentos musicais;1.176,74;62,95;2021-02-09;Larissa Alves;RS;5.0;cartao_credito;4;-30.17;-53.5
4;Mesa de centro;moveis;282,19;12,61;2022-05-01;Pedro Gomes;MG;5.0;cartao_credito;1;-18.1;-44.38
4;Poltrona;moveis;384,51;21,36;2020-09-06;Lucas Oliveira;SP;5.0;cartao_credito;2;-22.19;-48.79
4;Modelagem preditiva;livros;71,64;1,40;2023-03-01;Mariana Ferreira;SP;4.0;cartao_credito;2;-22.19;-48.79
4;Modelagem preditiva;livros;87,66;5,56;2022-04-26;Felipe Santos;MG;1.0;cartao_credito;3;-18.1;-44.38
4;Smartwatch;eletronicos;199,45;8,20;2022-09-19;Lucas Oliveira;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Ciência de dados com python;livros;81,27;1,91;2022-12-26;Juliana Costa;RJ;5.0;cartao_credito;4;-22.25;-42.66
4;Blocos de montar;brinquedos;56,51;3,29;2020-03-02;João Souza;RS;1.0;cartao_credito;2;-30.17;-53.5
4;Bicicleta;esporte e lazer;412,50;32,47;2022-04-04;Felipe Santos;SP;5.0;cartao_credito;8;-22.19;-48.79
4;Guarda roupas;moveis;643,59;34,55;2022-02-02;Juliana Costa;MG;5.0;boleto;1;-18.1;-44.38
4;Panela de pressão;utilidades domesticas;127,09;4,35;2020-04-05;Camila Ribeiro;MG;5.0;cartao_credito;2;-18.1;-44.38
4;Bola de basquete;esporte e lazer;81,79;4,64;2021-08-26;Beatriz Moraes;SP;5.0;boleto;1;-22.19;-48.79
4;Celular Plus X42;eletronicos;3.436,16;183,49;2021-03-26;Felipe Santos;RS;5.0;cartao_credito;10;-30.17;-53.5
4;Iniciando em programação;livros;64,27;6,59;2020-07-23;Bianca Santos;RJ;5.0;boleto;1;-22.25;-42.66
4;Faqueiro;utilidades domesticas;48,69;12,45;2022-07-26;Bruno Rodrigues;MS;5.0;cartao_credito;7;-20.51;-54.54
4;Tablet ABXY;eletronicos;1.801,34;93,50;2022-09-23;Isabella Pereira;SP;3.0;cartao_credito;1;-22.19;-48.79
4;Blocos de montar;brinquedos;57,78;3,76;2021-10-29;Thiago Silva;MS;5.0;boleto;1;-20.51;-54.54
4;Bola de basquete;esporte e lazer;63,95;4,34;2022-07-22;Pedro Gomes;MG;4.0;cartao_credito;1;-18.1;-44.38
4;Mesa de centro;moveis;154,52;5,81;2023-01-04;João Souza;ES;3.0;boleto;1;-19.19;-40.34
4;Dashboards com Power BI;livros;46,56;5,64;2020-07-21;João Souza;AM;5.0;cartao_credito;3;-3.47;-65.1
4;Lavadora de roupas;eletrodomesticos;2.001,31;106,85;2020-05-09;Pedro Gomes;MG;4.0;cartao_credito;1;-18.1;-44.38
4;Boneca bebê;brinquedos;67,86;3,90;2021-11-17;Mariana Ferreira;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Assistente virtual;eletronicos;287,21;15,58;2022-03-15;Larissa Alves;PR;1.0;cartao_credito;6;-24.89;-51.55
4;Mesa de jantar;moveis;225,01;12,87;2020-01-25;Felipe Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Cama king;moveis;770,48;41,56;2022-10-30;Felipe Santos;SP;5.0;cartao_credito;10;-22.19;-48.79
4;Cama king;moveis;1.087,84;55,51;2023-01-10;Felipe Santos;SC;5.0;cartao_credito;2;-27.45;-50.95
4;Bola de basquete;esporte e lazer;55,19;3,47;2022-05-19;Camila Ribeiro;MG;5.0;cupom;1;-18.1;-44.38
4;Ciência de dados com python;livros;82,08;4,90;2020-01-21;Felipe Santos;PE;2.0;cartao_credito;5;-8.38;-37.86
4;Mesa de jantar;moveis;423,08;23,93;2021-09-25;Pedro Gomes;SP;4.0;cartao_credito;10;-22.19;-48.79
4;Smart TV;eletronicos;1.923,52;100,01;2022-05-22;Rafael Costa;ES;4.0;cartao_credito;1;-19.19;-40.34
4;Bola de vôlei;esporte e lazer;53,88;3,15;2020-03-27;Juliana Costa;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Dinossauro Rex;brinquedos;24,64;0,00;2020-11-27;Isabella Pereira;SP;5.0;cartao_credito;3;-22.19;-48.79
4;Impressora;eletronicos;377,96;28,20;2021-01-14;Felipe Santos;PR;5.0;cartao_credito;1;-24.89;-51.55
4;Panela de pressão;utilidades domesticas;81,14;4,85;2022-04-15;Juliana Costa;BA;5.0;cartao_credito;6;-13.29;-41.71
4;Corda de pular;esporte e lazer;33,06;2,04;2020-02-16;Camila Ribeiro;RJ;3.0;cartao_credito;3;-22.25;-42.66
4;Modelagem preditiva;livros;62,96;4,75;2021-10-22;Larissa Alves;MG;4.0;cartao_credito;1;-18.1;-44.38
4;Smart TV;eletronicos;2.460,59;134,18;2020-03-18;Thiago Silva;DF;5.0;cartao_credito;1;-15.83;-47.86
4;Iniciando em programação;livros;68,41;1,23;2020-07-09;Camila Ribeiro;TO;3.0;cupom;1;-9.46;-48.26
4;Poltrona;moveis;270,59;11,99;2020-06-30;Isabella Pereira;SP;5.0;cartao_credito;8;-22.19;-48.79
4;Bateria;instrumentos musicais;992,58;50,44;2022-12-20;João Souza;SP;5.0;cartao_credito;6;-22.19;-48.79
4;Poltrona;moveis;304,37;16,49;2022-08-30;Bruno Rodrigues;RJ;5.0;cartao_credito;1;-22.25;-42.66
4;Carrinho controle remoto;brinquedos;110,15;6,15;2022-12-09;Pedro Gomes;SP;4.0;cartao_credito;4;-22.19;-48.79
4;Lavadora de roupas;eletrodomesticos;1.708,05;88,53;2021-03-11;Isabella Pereira;MG;5.0;cartao_credito;5;-18.1;-44.38
4;Corda de pular;esporte e lazer;18,61;0,00;2020-08-19;Larissa Alves;AL;5.0;cartao_credito;9;-9.62;-36.82
4;Violão;instrumentos musicais;338,72;18,32;2021-02-24;Juliana Costa;SP;5.0;boleto;1;-22.19;-48.79
4;Bola de vôlei;esporte e lazer;55,03;0,00;2021-01-10;Juliana Costa;SP;5.0;cartao_debito;1;-22.19;-48.79
4;Celular ABXY;eletronicos;1.208,12;64,86;2021-11-04;Camila Ribeiro;MG;5.0;cartao_credito;8;-18.1;-44.38
4;Mesa de jantar;moveis;378,16;17,72;2021-04-15;Isabella Pereira;SC;5.0;cartao_credito;1;-27.45;-50.95
4;Cama king;moveis;1.059,01;53,97;2022-10-19;Thiago Silva;MG;4.0;cupom;1;-18.1;-44.38
4;Cadeira de escritório;moveis;364,42;16,99;2020-06-05;Beatriz Moraes;SP;4.0;cartao_credito;2;-22.19;-48.79
4;Iniciando em programação;livros;69,15;4,57;2020-09-06;Bianca Santos;MG;1.0;cartao_credito;2;-18.1;-44.38
4;Lavadora de roupas;eletrodomesticos;1.987,28;106,50;2022-01-20;Camila Ribeiro;SP;5.0;cartao_credito;10;-22.19;-48.79
4;Cama box;moveis;467,81;25,44;2020-03-01;Beatriz Moraes;MG;5.0;cartao_credito;3;-18.1;-44.38
4;Corda de pular;esporte e lazer;10,66;0,00;2020-01-02;Bianca Santos;SP;1.0;cartao_credito;1;-22.19;-48.79
4;Guitarra;instrumentos musicais;808,83;44,01;2022-11-26;Pedro Gomes;SP;2.0;cupom;1;-22.19;-48.79
4;Dinossauro Rex;brinquedos;26,97;2,32;2021-07-11;Bruno Rodrigues;ES;1.0;cartao_credito;1;-19.19;-40.34
4;Corda de pular;esporte e lazer;24,41;9,38;2022-03-03;Bruno Rodrigues;RO;5.0;cartao_credito;2;-10.83;-63.34
4;Iniciando em programação;livros;47,72;0,00;2020-03-28;Larissa Alves;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Mochila;esporte e lazer;132,19;7,93;2020-08-13;João Souza;PR;5.0;cartao_credito;2;-24.89;-51.55
4;Impressora;eletronicos;388,21;18,26;2021-09-24;Larissa Alves;MG;5.0;cartao_credito;1;-18.1;-44.38
4;Celular Plus X42;eletronicos;3.352,98;184,78;2021-03-14;Larissa Alves;MA;1.0;boleto;1;-5.42;-45.44
4;Secadora de roupas;eletrodomesticos;1.316,65;70,64;2021-11-17;Larissa Alves;MG;5.0;cartao_credito;2;-18.1;-44.38
4;Kit banquetas;moveis;417,35;22,75;2023-02-27;João Souza;PR;5.0;cartao_credito;1;-24.89;-51.55
4;Cama box;moveis;705,25;38,49;2023-01-21;Felipe Santos;PR;5.0;cartao_credito;3;-24.89;-51.55
4;Fone de ouvido;eletronicos;138,81;4,98;2020-06-06;Pedro Gomes;RJ;4.0;cartao_credito;3;-22.25;-42.66
4;Ciência de dados com python;livros;61,04;9,49;2020-01-16;Bruno Rodrigues;SP;4.0;cartao_credito;2;-22.19;-48.79
4;Ciência de dados com python;livros;63,91;4,09;2020-09-20;Mariana Ferreira;RS;3.0;cupom;1;-30.17;-53.5
4;Cubo mágico 8x8;brinquedos;12,07;1,17;2020-11-11;Felipe Santos;MG;5.0;cartao_credito;6;-18.1;-44.38
4;Xadrez de madeira;brinquedos;39,93;2,66;2020-05-27;Mariana Ferreira;SP;5.0;boleto;1;-22.19;-48.79
4;Bateria;instrumentos musicais;865,35;46,37;2022-01-25;Larissa Alves;RJ;4.0;cartao_credito;1;-22.25;-42.66
4;Jogo de panelas;utilidades domesticas;291,22;15,80;2020-08-31;Rafael Costa;SP;5.0;cartao_credito;2;-22.19;-48.79
4;Corda de pular;esporte e lazer;30,56;0,00;2021-04-24;Rafael Costa;RJ;5.0;boleto;1;-22.25;-42.66
4;Celular Plus X42;eletronicos;3.280,04;175,18;2022-01-10;Felipe Santos;RS;5.0;cartao_credito;1;-30.17;-53.5
4;Copo térmico;esporte e lazer;74,35;1,54;2021-03-22;Beatriz Moraes;MA;5.0;cartao_credito;2;-5.42;-45.44
4;Cadeira de escritório;moveis;658,04;32,62;2021-03-21;Mariana Ferreira;SP;5.0;cartao_debito;1;-22.19;-48.79
4;Faqueiro;utilidades domesticas;41,29;0,00;2023-01-22;João Souza;MG;5.0;boleto;1;-18.1;-44.38
4;Panela de pressão;utilidades domesticas;119,42;7,76;2021-11-14;Isabella Pereira;SP;5.0;cartao_credito;8;-22.19;-48.79
4;Secadora de roupas;eletrodomesticos;1.306,51;70,46;2023-02-12;Beatriz Moraes;ES;4.0;cartao_credito;3;-19.19;-40.34
4;Guarda roupas;moveis;658,62;35,96;2021-11-13;João Souza;RS;5.0;cartao_credito;2;-30.17;-53.5
4;Xadrez de madeira;brinquedos;33,90;2,09;2022-10-28;Pedro Gomes;DF;5.0;cartao_credito;1;-15.83;-47.86
4;Cama king;moveis;1.199,88;64,17;2023-01-03;Bianca Santos;SP;5.0;cartao_credito;5;-22.19;-48.79
4;Mesa de centro;moveis;220,70;12,03;2020-03-16;Felipe Santos;MG;4.0;cartao_credito;2;-18.1;-44.38
4;Carrinho controle remoto;brinquedos;86,98;5,52;2020-03-18;Thiago Silva;GO;3.0;boleto;1;-15.98;-49.86
4;Secadora de roupas;eletrodomesticos;1.856,91;96,46;2020-06-25;Felipe Santos;MG;5.0;boleto;1;-18.1;-44.38
4;Jogo de tabuleiro;brinquedos;263,67;11,62;2020-04-22;Camila Ribeiro;PR;5.0;cartao_credito;3;-24.89;-51.55
4;Headset;eletronicos;256,33;18,13;2020-04-05;Felipe Santos;RS;5.0;cartao_credito;3;-30.17;-53.5
4;Impressora;eletronicos;321,94;17,83;2020-05-30;Rafael Costa;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Micro-ondas;eletrodomesticos;538,52;26,26;2021-01-26;João Souza;DF;5.0;cartao_credito;1;-15.83;-47.86
4;Cômoda;moveis;378,04;17,71;2022-01-29;Camila Ribeiro;MG;1.0;cartao_credito;3;-18.1;-44.38
4;Smart TV;eletronicos;2.207,18;118,06;2021-09-22;Juliana Costa;RJ;5.0;cupom;1;-22.25;-42.66
4;Cubo mágico 8x8;brinquedos;19,03;0,00;2021-04-19;Mariana Ferreira;SP;5.0;cartao_credito;6;-22.19;-48.79
4;Celular ABXY;eletronicos;1.473,12;78,97;2022-09-24;Bruno Rodrigues;SP;4.0;cupom;1;-22.19;-48.79
4;Cama box;moveis;424,33;24,25;2021-04-02;Beatriz Moraes;MG;5.0;boleto;1;-18.1;-44.38
4;Blocos de montar;brinquedos;53,07;0,00;2022-01-17;Mariana Ferreira;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Smart TV;eletronicos;2.253,11;117,56;2020-04-26;Mariana Ferreira;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Jogo de tabuleiro;brinquedos;335,41;18,39;2020-07-28;Larissa Alves;MG;4.0;cartao_credito;3;-18.1;-44.38
4;Dinossauro Rex;brinquedos;21,25;0,00;2021-02-25;Isabella Pereira;SP;5.0;cartao_credito;6;-22.19;-48.79
4;Cama king;moveis;501,39;26,98;2022-09-28;Juliana Costa;RJ;4.0;cartao_credito;3;-22.25;-42.66
4;Bola de basquete;esporte e lazer;61,44;6,44;2021-04-03;Thiago Silva;PR;5.0;cartao_credito;5;-24.89;-51.55
4;Cômoda;moveis;312,35;17,52;2020-02-15;Isabella Pereira;SP;5.0;cartao_credito;8;-22.19;-48.79
4;Impressora;eletronicos;411,77;22,61;2022-02-11;Larissa Alves;MG;1.0;cartao_credito;2;-18.1;-44.38
4;Kit banquetas;moveis;457,85;24,66;2020-03-12;Isabella Pereira;DF;4.0;cartao_credito;1;-15.83;-47.86
4;Dinossauro Rex;brinquedos;23,28;2,13;2020-05-11;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
4;Lavadora de roupas;eletrodomesticos;2.034,43;108,86;2021-03-01;Thiago Silva;RS;5.0;cartao_credito;2;-30.17;-53.5
4;Tablet ABXY;eletronicos;1.303,02;66,97;2020-11-18;Thiago Silva;SP;5.0;cartao_credito;3;-22.19;-48.79
4;Lavadora de roupas;eletrodomesticos;1.678,73;92,55;2021-09-27;Camila Ribeiro;SP;1.0;cartao_credito;1;-22.19;-48.79
4;Lava louças;eletrodomesticos;1.475,20;79,44;2020-02-19;Pedro Gomes;SP;3.0;cartao_credito;1;-22.19;-48.79
4;Boneca bebê;brinquedos;68,43;4,33;2020-02-26;Bianca Santos;SC;1.0;cartao_credito;3;-27.45;-50.95
4;Panela de pressão;utilidades domesticas;71,16;1,37;2021-06-02;Beatriz Moraes;SP;3.0;cartao_credito;1;-22.19;-48.79
4;Dinossauro Rex;brinquedos;23,21;5,72;2021-11-06;Camila Ribeiro;BA;5.0;cartao_credito;1;-13.29;-41.71
4;Tablet ABXY;eletronicos;2.017,10;110,57;2021-08-17;Isabella Pereira;RO;5.0;cupom;1;-10.83;-63.34
4;Blocos de montar;brinquedos;55,43;3,48;2020-10-29;Thiago Silva;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Impressora;eletronicos;452,02;24,76;2021-02-19;Pedro Gomes;RJ;5.0;cartao_credito;2;-22.25;-42.66
4;Blocos de montar;brinquedos;48,98;0,00;2022-09-15;Juliana Costa;RJ;3.0;cartao_credito;1;-22.25;-42.66
4;Lava louças;eletrodomesticos;1.743,95;90,44;2021-04-12;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
4;Pandeiro;instrumentos musicais;111,55;3,52;2023-01-22;Beatriz Moraes;RJ;5.0;boleto;1;-22.25;-42.66
4;Poltrona;moveis;346,15;16,02;2022-04-17;Beatriz Moraes;SP;3.0;cartao_credito;1;-22.19;-48.79
4;Bateria;instrumentos musicais;969,67;51,92;2022-03-15;Felipe Santos;RJ;5.0;cartao_credito;1;-22.25;-42.66
4;Bicicleta;esporte e lazer;451,61;21,63;2021-01-03;Thiago Silva;SP;4.0;cartao_credito;2;-22.19;-48.79
4;TV Led UHD 4K;eletronicos;3.683,90;202,40;2020-06-20;Juliana Costa;SC;5.0;cartao_credito;10;-27.45;-50.95
4;Headset;eletronicos;303,62;13,75;2022-01-14;Beatriz Moraes;DF;3.0;boleto;1;-15.83;-47.86
4;Mesa de centro;moveis;202,81;8,38;2022-11-04;Thiago Silva;SC;1.0;cartao_credito;1;-27.45;-50.95
4;Modelagem preditiva;livros;80,45;14,79;2020-01-21;Thiago Silva;MG;5.0;cartao_credito;4;-18.1;-44.38
4;TV Led UHD 4K;eletronicos;2.885,20;151,21;2020-02-15;Camila Ribeiro;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Celular Plus X42;eletronicos;2.228,36;119,34;2021-07-21;João Souza;PE;5.0;boleto;1;-8.38;-37.86
4;Geladeira;eletrodomesticos;2.136,46;114,45;2023-01-08;Lucas Oliveira;BA;1.0;cartao_credito;2;-13.29;-41.71
4;Jogo de panelas;utilidades domesticas;185,46;10,16;2021-08-27;Isabella Pereira;RS;5.0;cartao_credito;4;-30.17;-53.5
4;Cama king;moveis;1.135,60;60,75;2022-01-29;Juliana Costa;RS;4.0;cupom;1;-30.17;-53.5
4;Mesa de jantar;moveis;418,90;19,89;2020-11-04;Pedro Gomes;MG;5.0;cartao_credito;1;-18.1;-44.38
4;Faqueiro;utilidades domesticas;42,74;0,00;2023-01-06;Camila Ribeiro;RJ;3.0;cartao_credito;3;-22.25;-42.66
4;Carrinho controle remoto;brinquedos;118,64;3,90;2020-11-30;João Souza;SP;5.0;cartao_credito;1;-22.19;-48.79
4;Lava louças;eletrodomesticos;1.694,44;91,11;2020-02-10;Thiago Silva;SP;4.0;cartao_credito;2;-22.19;-48.79
4;Guarda roupas;moveis;685,63;34,09;2020-11-30;Mariana Ferreira;MG;3.0;boleto;1;-18.1;-44.38
4;Sofá retrátil;moveis;931,13;47,16;2021-05-07;Mariana Ferreira;SP;4.0;cartao_credito;2;-22.19;-48.79
4;Fone de ouvido;eletronicos;190,71;10,44;2021-08-24;Isabella Pereira;SP;4.0;cartao_credito;6;-22.19;-48.79
4;Copo térmico;esporte e lazer;58,97;0,00;2020-11-20;Lucas Oliveira;SC;5.0;cartao_credito;10;-27.45;-50.95
4;Mesa de centro;moveis;169,05;6,59;2020-12-01;Thiago Silva;SP;5.0;boleto;1;-22.19;-48.79
4;Jogo de tabuleiro;brinquedos;348,03;16,12;2020-02-19;Thiago Silva;MG;5.0;cartao_credito;4;-18.1;-44.38
4;Modelagem preditiva;livros;70,14;4,02;2021-10-27;Juliana Costa;RJ;5.0;cartao_credito;4;-22.25;-42.66
4;Mesa de jantar;moveis;254,00;11,11;2020-05-16;Larissa Alves;PI;5.0;cartao_debito;1;-6.6;-42.28
4;Bola de basquete;esporte e lazer;91,06;5,54;2020-08-10;Lucas Oliveira;RJ;1.0;cartao_credito;1;-22.25;-42.66
4;Celular Plus X42;eletronicos;2.547,63;136,54;2021-10-24;João Souza;PA;1.0;cartao_credito;2;-3.79;-52.48
4;Bola de basquete;esporte e lazer;80,73;4,83;2020-11-21;Bruno Rodrigues;SC;5.0;cartao_credito;10;-27.45;-50.95
4;Sofá retrátil;moveis;858,22;43,28;2022-09-13;Larissa Alves;MG;3.0;cartao_credito;3;-18.1;-44.38
